Date,returns,regime
2023-12-06,-0.007610515703398493,stable_range
2023-12-07,-0.010427160036986542,stable_range
2023-12-08,0.01998568323480024,stable_range
2023-12-09,-0.010026349184727985,stable_range
2023-12-10,0.001227688266422679,stable_range
2023-12-11,-0.05966864669683699,stable_range
2023-12-12,0.004991678164292342,stable_range
2023-12-13,0.03416274957103686,stable_range
2023-12-14,0.003101461159203954,stable_range
2023-12-15,-0.025761678809584642,stable_range
2023-12-16,0.007374628549158558,stable_range
2023-12-17,-0.02094342240847231,stable_range
2023-12-18,0.029979669511789556,stable_range
2023-12-19,-0.008316570718615267,stable_range
2023-12-20,0.032164737244750545,stable_range
2023-12-21,0.0049565656400486135,stable_range
2023-12-22,0.0029305657871948458,stable_range
2023-12-23,-0.005889392398977758,stable_range
2023-12-24,-0.016677702596480784,stable_range
2023-12-25,0.013783631646973108,stable_range
2023-12-26,-0.025374479539831175,stable_range
2023-12-27,0.021462391204340153,stable_range
2023-12-28,-0.018938483263033618,stable_range
2023-12-29,-0.01247437935200907,stable_range
2023-12-30,0.001364883236683238,stable_range
2023-12-31,0.0025653289520551383,stable_range
2024-01-01,0.044021664837326654,stable_range
2024-01-02,0.01774260401360504,stable_range
2024-01-03,-0.04806495357875531,stable_range
2024-01-04,0.030607357718285957,stable_range
2024-01-05,-0.0003900828451526924,stable_range
2024-01-06,-0.00393630412750998,stable_range
2024-01-07,-0.0010484808007761193,stable_range
2024-01-08,0.06662426635587362,stable_range
2024-01-09,-0.01784541710643821,stable_range
2024-01-10,0.01052203275194838,stable_range
2024-01-11,-0.005574241147522551,stable_range
2024-01-12,-0.07884262883299366,stable_range
2024-01-13,-0.0002517086641866489,stable_range
2024-01-14,-0.024720775355358247,stable_range
2024-01-15,0.01697856404641987,stable_range
2024-01-16,0.015011364505806485,stable_range
2024-01-17,-0.009599712825861542,stable_range
2024-01-18,-0.03525390600438047,stable_range
2024-01-19,0.008599127738074015,stable_range
2024-01-20,0.0011329834535463317,stable_range
2024-01-21,-0.002879434924556738,stable_range
2024-01-22,-0.05030891028125471,stable_range
2024-01-23,0.008523584257922188,stable_range
2024-01-24,0.005793705727985713,stable_range
2024-01-25,-0.003581157289492955,stable_range
2024-01-26,0.04607657449481696,stable_range
2024-01-27,0.007224112855396914,stable_range
2024-01-28,-0.002007256017307645,stable_range
2024-01-29,0.029364415736914624,stress
2024-01-30,-0.007783744989935841,stress
2024-01-31,-0.008651552809046921,stable_range
2024-02-01,0.011514890294239742,stable_range
2024-02-02,0.002552374530244358,stable_range
2024-02-03,-0.004493245492150753,stable_range
2024-02-04,-0.009551086228745845,stable_range
2024-02-05,0.0017617075316479283,stable_range
2024-02-06,0.009936804708699247,stable_range
2024-02-07,0.02822864621028068,stable_range
2024-02-08,0.021945671282114807,stable_range
2024-02-09,0.0399329954084116,stable_range
2024-02-10,0.013149960695064189,stable_range
2024-02-11,0.010881064258583886,stable_range
2024-02-12,0.03388147853165121,stable_range
2024-02-13,-0.004328588760117502,stable_range
2024-02-14,0.041046849510408934,stable_range
2024-02-15,0.0021560092291083846,stable_range
2024-02-16,0.0042584326097615645,stable_range
2024-02-17,-0.00957802949778828,stable_range
2024-02-18,0.008855834280713763,stable_range
2024-02-19,-0.006610163694046543,stable_range
2024-02-20,0.009719679337319471,stable_range
2024-02-21,-0.00856090431522995,carry
2024-02-22,-0.010358547640014263,carry
2024-02-23,-0.011231806115512574,carry
2024-02-24,0.016405594130217752,carry
2024-02-25,0.0031390133682369275,carry
2024-02-26,0.052511187656945416,carry
2024-02-27,0.045936216440473146,stable_range
2024-02-28,0.09069529297704289,stable_range
2024-02-29,-0.02112241427001975,stable_range
2024-03-01,0.0200954657884248,stable_range
2024-03-02,-0.006600547312091193,stable_range
2024-03-03,0.01817220465901261,stable_range
2024-03-04,0.0785670808490068,stable_range
2024-03-05,-0.06858298181492034,stress
2024-03-06,0.03549970020086634,stress
2024-03-07,0.012308140052515397,stress
2024-03-08,0.020331312236987975,stress
2024-03-09,0.002906296632019191,stress
2024-03-10,0.007575825657206857,stress
2024-03-11,0.04399229858274628,stress
2024-03-12,-0.008949836049347838,stress
2024-03-13,0.02216689906407544,stress
2024-03-14,-0.0233524614583823,stress
2024-03-15,-0.028308923292000562,stress
2024-03-16,-0.060717725206296765,stress
2024-03-17,0.046012240704610304,stress
2024-03-18,-0.012388507554368627,stress
2024-03-19,-0.08712073185700822,stress
2024-03-20,0.09251085296877404,panic
2024-03-21,-0.03631867422621332,panic
2024-03-22,-0.02649844665215931,panic
2024-03-23,0.0044342886654000135,panic
2024-03-24,0.04832709315067971,panic
2024-03-25,0.0397250476948794,panic
2024-03-26,0.0004147786065640333,panic
2024-03-27,-0.007637444542951766,panic
2024-03-28,0.018397189971880865,panic
2024-03-29,-0.012118158012204417,panic
2024-03-30,-0.0035477570486820652,stress
2024-03-31,0.023952858696302474,stress
2024-04-01,-0.023137002333257977,panic
2024-04-02,-0.06299090436988572,panic
2024-04-03,0.00812374307331999,stress
2024-04-04,0.03759886271186141,stress
2024-04-05,-0.009845630418288566,stress
2024-04-06,0.015482496362565016,stress
2024-04-07,0.006747455363626304,stress
2024-04-08,0.03218579409702191,stress
2024-04-09,-0.035413761203788405,stress
2024-04-10,0.020739301242534747,stress
2024-04-11,-0.00749778258451207,stress
2024-04-12,-0.041748970181434676,stress
2024-04-13,-0.05152204971523435,stress
2024-04-14,0.02959850149495867,stress
2024-04-15,-0.03581099949650861,stress
2024-04-16,0.0060619201772289105,stress
2024-04-17,-0.04053958534994488,stress
2024-04-18,0.03584120208614769,stress
2024-04-19,0.005195142876912206,stress
2024-04-20,0.017865871886504233,stress
2024-04-21,-0.0010436624765665994,stable_range
2024-04-22,0.029008901759275917,stress
2024-04-23,-0.006460398489914604,stable_range
2024-04-24,-0.03260630131627199,stable_range
2024-04-25,0.0031812827691917772,stable_range
2024-04-26,-0.011328935219016097,stable_range
2024-04-27,-0.005286917956356649,stable_range
2024-04-28,-0.004835296290154387,stable_range
2024-04-29,0.011467091787556437,stable_range
2024-04-30,-0.051494629716542104,stable_range
2024-05-01,-0.040089923480657194,stable_range
2024-05-02,0.014814392549697799,stable_range
2024-05-03,0.06175720649824811,stress
2024-05-04,0.015801344389047563,stable_range
2024-05-05,0.002183511056964741,stable_range
2024-05-06,-0.013667364763724113,stable_range
2024-05-07,-0.01318192999564668,stable_range
2024-05-08,-0.018569986258493817,stable_range
2024-05-09,0.02997730860417905,stable_range
2024-05-10,-0.036456454635488925,stable_range
2024-05-11,1.5356866757304103e-05,stable_range
2024-05-12,0.01071136415279376,stable_range
2024-05-13,0.02337149423787631,stable_range
2024-05-14,-0.021674038111579395,stable_range
2024-05-15,0.07380429766149847,stable_range
2024-05-16,-0.015755724397151206,stable_range
2024-05-17,0.027522834905047706,stable_range
2024-05-18,-0.001657856805292211,stable_range
2024-05-19,-0.0099451595532183,stable_range
2024-05-20,0.07510908882529838,stress
2024-05-21,-0.01852885718229531,stress
2024-05-22,-0.014565869510184994,stress
2024-05-23,-0.017406596587757724,stress
2024-05-24,0.008743394668047938,stress
2024-05-25,0.010738658385428567,stress
2024-05-26,-0.010855523058038129,stress
2024-05-27,0.01271054899375939,stress
2024-05-28,-0.015953999045957543,stress
2024-05-29,-0.010570529093847765,stress
2024-05-30,0.011577009906272178,stable_range
2024-05-31,-0.012860492770805693,stable_range
2024-06-01,0.0031882581048550507,stable_range
2024-06-02,0.0006594499605225849,stable_range
2024-06-03,0.015425138658129584,stable_range
2024-06-04,0.025300225248925362,stable_range
2024-06-05,0.007272217816602819,stable_range
2024-06-06,-0.0045918902720176475,stable_range
2024-06-07,-0.020194557079892095,stable_range
2024-06-08,-0.0005310196389050046,stable_range
2024-06-09,0.004925659126589219,stable_range
2024-06-10,-0.0019504270460231217,stable_range
2024-06-11,-0.03186737491787959,stable_range
2024-06-12,0.013412234174301008,stable_range
2024-06-13,-0.021998155421161833,stable_range
2024-06-14,-0.011227334405387725,stable_range
2024-06-15,0.0027216870164859935,stable_range
2024-06-16,0.00674619312119944,stable_range
2024-06-17,-0.0022346697987336212,stable_range
2024-06-18,-0.020505771883152002,stable_range
2024-06-19,-0.002773987515326679,carry
2024-06-20,-0.002028534277712279,carry
2024-06-21,-0.011362664075990998,carry
2024-06-22,0.002436781820078235,carry
2024-06-23,-0.016821441362000096,carry
2024-06-24,-0.047042933993412646,carry
2024-06-25,0.025020978589857558,carry
2024-06-26,-0.016203198264060435,carry
2024-06-27,0.01296454786345771,carry
2024-06-28,-0.021073812008611803,carry
2024-06-29,0.009359920064692571,carry
2024-06-30,0.028989272731724976,carry
2024-07-01,0.0027672625269042988,carry
2024-07-02,-0.01318017605629068,carry
2024-07-03,-0.030363202506616574,carry
2024-07-04,-0.05457904895434864,stable_range
2024-07-05,-0.005549607840752044,stable_range
2024-07-06,0.028552385625087485,stable_range
2024-07-07,-0.043009217189319104,stable_range
2024-07-08,0.015210533790654032,stable_range
2024-07-09,0.022737964112148894,stable_range
2024-07-10,-0.0046086733698468725,stable_range
2024-07-11,-0.006909245978268808,stable_range
2024-07-12,0.009623984558104185,stable_range
2024-07-13,0.022753003242582143,stable_range
2024-07-14,0.025927850263005585,stable_range
2024-07-15,0.06499862039498035,stable_range
2024-07-16,0.0034931297826731934,stable_range
2024-07-17,-0.01514324245482322,stable_range
2024-07-18,-0.0022597141603525025,stable_range
2024-07-19,0.041879420109635544,stable_range
2024-07-20,0.006774946348331885,stable_range
2024-07-21,0.014645375370143716,stable_range
2024-07-22,-0.008387766690112852,stable_range
2024-07-23,-0.024831503546284737,stable_range
2024-07-24,-0.008462196557576013,stable_range
2024-07-25,0.006177613679945953,stable_range
2024-07-26,0.03193999219319689,stable_range
2024-07-27,-0.001454798896138238,stable_range
2024-07-28,0.006504525639670648,stable_range
2024-07-29,-0.021262245664086656,stable_range
2024-07-30,-0.009305346230673276,stable_range
2024-07-31,-0.024183450577486682,stable_range
2024-08-01,0.011359846111043197,stable_range
2024-08-02,-0.06221701386487153,stable_range
2024-08-03,-0.012039486792085179,stable_range
2024-08-04,-0.04315788272420938,stable_range
2024-08-05,-0.07363198582120066,stress
2024-08-06,0.03713846509911699,stable_range
2024-08-07,-0.018131945621423673,stable_range
2024-08-08,0.11461585743295792,stress
2024-08-09,-0.013541633552667406,stress
2024-08-10,0.0010785754296191252,stress
2024-08-11,-0.03721354652343721,stress
2024-08-12,0.01075659964060797,stress
2024-08-13,0.02092453927711503,stress
2024-08-14,-0.0313783013916643,stress
2024-08-15,-0.02024486209713598,stress
2024-08-16,0.022911430101342656,stress
2024-08-17,0.009881840637262366,stress
2024-08-18,-0.01687023792647201,stress
2024-08-19,0.017113663556006083,stress
2024-08-20,-0.008112024604757306,stress
2024-08-21,0.035987487774751865,stress
2024-08-22,-0.013052114105543453,stress
2024-08-23,0.05966667778992524,stress
2024-08-24,0.0013196308130850045,stress
2024-08-25,0.0024052261605437084,stress
2024-08-26,-0.022842512079134417,stress
2024-08-27,-0.05519287756090793,stress
2024-08-28,-0.00804021450926693,stress
2024-08-29,0.006089656742738993,stress
2024-08-30,-0.004534788620027655,stress
2024-08-31,-0.0025333050495830443,stress
2024-09-01,-0.028281771257721453,stress
2024-09-02,0.030696731082648924,stress
2024-09-03,-0.028857442236703133,stress
2024-09-04,0.009367548966836616,stress
2024-09-05,-0.031738730145491646,stress
2024-09-06,-0.04017885990554018,stress
2024-09-07,0.003532917856170691,stable_range
2024-09-08,0.012880905395702242,stable_range
2024-09-09,0.03894551366544674,stable_range
2024-09-10,0.010973955159393974,stable_range
2024-09-11,-0.005314110423381013,stable_range
2024-09-12,0.013576697629400721,stable_range
2024-09-13,0.0411907229072504,stable_range
2024-09-14,-0.009391286288541528,stable_range
2024-09-15,-0.013798343779418605,stable_range
2024-09-16,-0.016874951656180977,stable_range
2024-09-17,0.035717088660707746,stable_range
2024-09-18,0.02199433056839477,stable_range
2024-09-19,0.020721119053916288,stable_range
2024-09-20,0.0040040116474054175,stable_range
2024-09-21,0.0031893030164782386,stable_range
2024-09-22,0.003996604788029707,stable_range
2024-09-23,-0.005023067643079772,stable_range
2024-09-24,0.015234244172186632,stable_range
2024-09-25,-0.01818596455888868,stable_range
2024-09-26,0.03176403065562404,stable_range
2024-09-27,0.009309629648678252,stable_range
2024-09-28,0.0014730503557602514,stable_range
2024-09-29,-0.0038372626776130244,stable_range
2024-09-30,-0.03576247704956806,stable_range
2024-10-01,-0.04015297041725014,stable_range
2024-10-02,-0.0033625289659382266,stable_range
2024-10-03,0.0020860853737759526,stable_range
2024-10-04,0.021300283559387175,stable_range
2024-10-05,0.0003620026165009027,stable_range
2024-10-06,0.011672701783517451,stable_range
2024-10-07,-0.00931261159307203,stable_range
2024-10-08,-0.0016835665376192953,stable_range
2024-10-09,-0.025261155468464205,stable_range
2024-10-10,-0.005090366975952731,stable_range
2024-10-11,0.03537847936044716,stable_range
2024-10-12,0.01190629833225701,stable_range
2024-10-13,-0.005421094129359057,stable_range
2024-10-14,0.049580549288290116,stable_range
2024-10-15,0.014952642422039789,stable_range
2024-10-16,0.008490108547449185,stable_range
2024-10-17,-0.0031535287872272158,stable_range
2024-10-18,0.01500489704966544,stable_range
2024-10-19,-0.000819623721527923,stable_range
2024-10-20,0.009303330181939204,stable_range
2024-10-21,-0.023963262921302488,stable_range
2024-10-22,-9.56779931777652e-05,stable_range
2024-10-23,-0.013890438213698968,stable_range
2024-10-24,0.02569154796745315,stable_range
2024-10-25,-0.02253213347279499,stable_range
2024-10-26,0.00557070573324996,stable_range
2024-10-27,0.013555484057566741,stable_range
2024-10-28,0.028709215102556977,stable_range
2024-10-29,0.03944659057776213,stable_range
2024-10-30,-0.00525236341818716,stable_range
2024-10-31,-0.029806220896924952,stable_range
2024-11-01,-0.010490161236778449,stable_range
2024-11-02,-0.00278436278553029,stable_range
2024-11-03,-0.00794258611024876,stable_range
2024-11-04,-0.013615611362265724,stable_range
2024-11-05,0.022572112490931908,stable_range
2024-11-06,0.08666903126846402,stable_range
2024-11-07,0.0035076496874788744,stable_range
2024-11-08,0.008404323339316332,stable_range
2024-11-09,0.0030444063813357424,stable_range
2024-11-10,0.04700704537184314,stable_range
2024-11-11,0.09734014312496264,stress
2024-11-12,-0.008442066269106777,stress
2024-11-13,0.02944485048776148,stable_range
2024-11-14,-0.03749692231881138,stress
2024-11-15,0.04280211829142622,stress
2024-11-16,-0.00558881224411838,stress
2024-11-17,-0.007900350440318173,stress
2024-11-18,0.007725465406075372,stress
2024-11-19,0.019697543183651734,stress
2024-11-20,0.021381444998432572,stress
2024-11-21,0.04320463738221239,stress
2024-11-22,0.004991722095061175,stress
2024-11-23,-0.012404002529793906,stress
2024-11-24,0.0024162403264788948,stress
2024-11-25,-0.05140963729329047,stress
2024-11-26,-0.012069852534281012,stress
2024-11-27,0.04232881330495687,stress
2024-11-28,-0.003236310003132818,stress
2024-11-29,0.018736162907207532,stress
2024-11-30,-0.010442730465097628,stress
2024-12-01,0.008576311620290235,stress
2024-12-02,-0.014647119798360832,stress
2024-12-03,0.0014266034685602644,stress
2024-12-04,0.028408310872006196,stress
2024-12-05,-0.022266865312221884,stress
2024-12-06,0.03386480176780916,stable_range
2024-12-07,2.62704848226063e-05,stable_range
2024-12-08,0.013051327819741106,stable_range
2024-12-09,-0.03829250346621322,stress
2024-12-10,-0.007802793553987951,stress
2024-12-11,0.04547294957076326,stable_range
2024-12-12,-0.011232138149604486,stable_range
2024-12-13,0.014057223472297039,stable_range
2024-12-14,-0.0008508417934171539,stable_range
2024-12-15,0.02845237769652882,stable_range
2024-12-16,0.016460567443030164,stable_range
2024-12-17,0.0010452246330361938,stable_range
2024-12-18,-0.059179154653770175,stable_range
2024-12-19,-0.025825905125142587,stable_range
2024-12-20,0.002714273553183173,stable_range
2024-12-21,-0.00544879117211963,stable_range
2024-12-22,-0.022044180382015402,stable_range
2024-12-23,-0.0044121754491209825,stable_range
2024-12-24,0.041273994068279446,stable_range
2024-12-25,0.006294761562737073,stable_range
2024-12-26,-0.035921593296803764,stable_range
2024-12-27,-0.01716880486495554,stable_range
2024-12-28,0.010553910906912645,stable_range
2024-12-29,-0.017316317368601404,stable_range
2024-12-30,-0.00952898919172895,stable_range
2024-12-31,0.00844829005287248,stable_range
